Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
476,37.0720253,476,103.4238358,476,34.99887466,476,64.7290802,476,65.12691498,476,34.51046371,
475,36.95225525,475,103.1893845,475,35.00651932,475,64.70760345,475,65.11893463,475,34.5246315,
474,36.8263588,474,102.9678955,474,35.02176285,474,64.70561218,474,65.1082077,474,34.54549408,
473,36.70178986,473,102.7405624,473,35.01673889,473,64.68812561,473,65.08856201,473,34.5429039,
472,36.57080841,472,102.5142288,472,35.07167816,472,64.68690491,472,65.07271576,472,34.56927872,
471,36.44938278,471,102.2875061,471,35.05529022,471,64.65486145,471,65.05106354,471,34.57537079,
470,36.31691742,470,102.0525818,470,35.0874176,470,64.63327026,470,65.03836823,470,34.58551788,
469,36.18778992,469,101.8065186,469,35.07888031,469,64.62761688,469,65.03540039,469,34.5941658,
468,36.06822205,468,101.5691376,468,35.08141327,468,64.62461853,468,65.00967407,468,34.61316299,
467,35.92741013,467,101.3198853,467,35.10460663,467,64.62454987,467,65.00350189,467,34.62207794,
466,35.81089401,466,101.0564804,466,35.1371727,466,64.5797348,466,64.99434662,466,34.64036179,
465,35.6764679,465,100.8110962,465,35.12448502,465,64.56860352,465,64.97406769,465,34.65134048,
464,35.55303955,464,100.5466003,464,35.14414597,464,64.55485535,464,64.96178436,464,34.66789246,
463,35.43830109,463,100.2686996,463,35.14810181,463,64.52798462,463,64.95405579,463,34.67578506,
462,35.31140137,462,100.0172882,462,35.17225647,462,64.53630066,462,64.91551971,462,34.68696594,
461,35.1990509,461,99.73493195,461,35.16540527,461,64.51881409,461,64.90570068,461,34.69844818,
460,35.08638382,460,99.45352936,460,35.18476486,460,64.48509979,460,64.88829803,460,34.71071625,
459,34.97623062,459,99.15460205,459,35.20714951,459,64.4960022,459,64.88418579,459,34.72300339,
458,34.87919235,458,98.86994934,458,35.21088028,458,64.45059204,458,64.84157562,458,34.7302742,
457,34.77659225,457,98.54983521,457,35.23780823,457,64.45092773,457,64.83803558,457,34.75086212,
456,34.68748474,456,98.22002411,456,35.21503067,456,64.43376923,456,64.83209991,456,34.76968002,
455,34.58168793,455,97.88939667,455,35.24735641,455,64.44970703,455,64.8162384,455,34.78340149,
454,34.51687241,454,97.54345703,454,35.25244904,454,64.38291931,454,64.80158234,454,34.79722214,
