Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
447,34.13151932,447,95.01256561,447,35.32655334,447,64.18518066,447,64.6053009,447,34.84879303,
446,34.09520721,446,94.61343384,446,35.32532883,446,64.18976593,446,64.59566498,446,34.88043594,
445,34.06636047,445,94.2016449,445,35.31955719,445,64.14660645,445,64.5641861,445,34.87492371,
444,34.04138947,444,93.79818726,444,35.32929611,444,64.13111877,444,64.5513382,444,34.89273453,
443,34.03744888,443,93.38510895,443,35.31720734,443,64.08625031,443,64.53256989,443,34.91015625,
442,34.00400543,442,92.97559357,442,35.37241745,442,64.06790161,442,64.49458313,442,34.91957474,
441,33.9896698,441,92.55852509,441,35.36756516,441,64.05741882,441,64.47917175,441,34.9342308,
440,33.98292923,440,92.1186142,440,35.33844757,440,63.99897766,440,64.48239136,440,34.94933701,
439,33.96126556,439,91.69789124,439,35.37955475,439,64.04210663,439,64.45150757,439,34.95848465,
438,33.92403793,438,91.27855682,438,35.44244766,438,63.98178864,438,64.45168304,438,34.98562622,
437,33.89736557,437,90.8637619,437,35.41090393,437,63.98843384,437,64.41169739,437,35.0003624,
436,33.87820053,436,90.46579742,436,35.41194916,436,63.91019821,436,64.38558197,436,35.01103973,
435,33.81585312,435,90.05712891,435,35.4341774,435,63.95783234,435,64.35366058,435,35.03555679,
434,33.76293945,434,89.65550995,434,35.44795609,434,63.88111877,434,64.33644867,434,35.0336113,
